0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
1,0,0
2,0,0
4,0,0
5,0,0
6,0,0
8,0,0
10,0,0
11,0,0
13,0,0
14,0,0
17,0,0
20,0,0
23,0,0
27,0,0
29,0,0
32,0,0
36,0,0
39,0,0
43,0,0
46,0,0
49,0,0
53,0,0
56,0,0
59,0,0
61,0,0
63,0,0
66,0,0
68,0,0
72,0,0
74,0,0
77,0,0
80,0,0
82,0,0
86,2,0
89,6,0
92,10,0
95,15,0
98,20,0
101,24,0
104,28,0
107,33,0
110,38,0
112,40,0
114,44,0
118,50,0
120,52,0
124,58,0
126,62,0
129,66,0
132,70,0
134,74,0
137,78,0
139,81,0
142,86,0
146,92,0
149,96,0
152,100,0
154,104,0
156,106,0
159,111,0
161,114,0
163,117,0
166,122,0
167,123,0
169,126,0
171,129,3
174,134,12
175,135,15
176,136,18
178,140,24
179,141,27
181,144,33
183,147,39
184,148,42
186,152,48
187,153,51
189,156,57
190,158,60
191,159,63
192,161,66
193,162,69
194,164,72
195,165,75
196,166,78
198,170,84
199,171,87
201,174,93
202,176,96
203,177,99
204,178,102
205,180,105
206,182,108
207,183,111
208,184,114
209,186,117
210,188,120
211,189,123
212,190,126
213,192,129
214,194,132
215,195,135
216,196,138
218,200,144
218,200,144
219,201,147
221,204,153
221,204,153
222,206,156
223,207,159
224,208,162
224,208,162
225,210,165
226,212,168
227,213,171
228,214,174
228,214,174
229,216,177
229,216,177
231,219,183
231,219,183
232,220,186
232,220,186
233,222,189
234,224,192
235,225,195
235,225,195
235,225,195
236,226,198
236,226,198
237,228,201
237,228,201
238,230,204
238,230,204
239,231,207
239,231,207
240,232,210
240,232,210
241,234,213
241,234,213
241,234,213
241,234,213
241,234,213
242,236,216
242,236,216
243,237,219
243,237,219
244,238,222
244,238,222
244,238,222
244,238,222
245,240,225
245,240,225
246,242,228
246,242,228
247,243,231
247,243,231
247,243,231
248,244,234
248,244,234
248,244,234
248,244,234
249,246,237
249,246,237
249,246,237
249,246,237
250,248,240
250,248,240
251,249,243
251,249,243
251,249,243
252,251,246
252,251,246
253,252,249
253,252,249
253,252,249
253,252,249
253,252,249
253,252,249
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
254,254,252
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
