0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,6,10
6,6,10
13,13,20
26,26,40
29,29,44
31,31,48
37,37,56
41,41,63
43,43,66
47,47,72
49,49,74
54,54,82
58,58,89
62,62,95
68,68,103
70,70,107
74,74,113
78,78,119
81,81,124
85,85,131
88,88,135
91,91,139
95,95,145
98,98,149
100,100,153
102,102,156
103,103,158
106,106,162
108,108,164
111,111,169
112,112,171
114,114,175
117,117,178
118,118,180
121,121,185
123,123,188
125,125,191
127,128,194
129,131,196
131,136,197
133,140,198
135,144,200
137,148,201
138,151,202
139,153,203
142,159,204
143,161,205
145,166,207
146,168,208
148,172,209
150,175,210
151,177,211
153,181,212
154,183,213
155,186,214
158,190,216
159,193,217
161,197,218
162,199,219
163,201,220
164,203,221
165,205,221
166,207,222
168,210,223
168,211,224
169,213,225
170,215,225
172,218,226
172,218,227
173,219,227
174,221,228
174,222,228
175,224,229
176,226,230
177,227,230
178,228,231
178,229,231
179,231,232
180,232,232
181,232,233
182,233,233
183,233,233
184,234,234
186,234,234
187,235,235
190,235,235
191,236,236
194,236,236
195,237,237
196,237,237
198,237,237
199,238,238
200,238,238
201,238,238
203,239,239
204,239,239
205,240,240
206,240,240
208,240,240
209,241,241
210,241,241
211,241,241
212,242,242
215,242,242
215,242,242
216,243,243
218,243,243
218,243,243
220,244,244
221,244,244
222,244,244
222,244,244
223,245,245
224,245,245
225,245,245
226,246,246
226,246,246
228,246,246
228,246,246
230,247,247
230,247,247
231,247,247
231,247,247
232,248,248
233,248,248
234,248,248
234,248,248
234,248,248
235,249,249
235,249,249
236,249,249
236,249,249
237,249,249
237,249,249
238,250,250
238,250,250
240,250,250
240,250,250
241,250,250
241,250,250
241,250,250
241,250,250
241,250,250
242,251,251
242,251,251
243,251,251
243,251,251
244,251,251
244,251,251
244,251,251
244,251,251
245,252,252
245,252,252
246,252,252
246,252,252
247,252,252
247,252,252
247,252,252
248,253,253
248,253,253
248,253,253
248,253,253
249,253,253
249,253,253
249,253,253
249,253,253
250,253,253
250,253,253
251,254,254
251,254,254
251,254,254
252,254,254
252,254,254
253,254,254
253,254,254
253,254,254
253,254,254
253,254,254
253,254,254
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
254,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
