72,153,45
80,159,43
88,165,41
96,172,40
104,178,38
113,185,37
121,191,35
129,197,34
137,204,32
145,210,31
154,217,29
162,223,28
170,229,26
178,236,25
187,242,23
195,249,22
202,255,21
189,255,36
176,255,51
163,255,65
151,255,80
138,255,95
125,255,110
113,255,124
100,255,139
87,255,154
74,255,168
62,255,183
49,255,198
36,255,212
23,255,227
11,255,242
0,252,255
0,236,255
0,220,255
0,204,255
0,188,255
0,172,255
0,156,255
0,140,255
0,124,255
0,108,255
0,92,255
0,76,255
0,60,255
0,44,255
0,28,255
0,12,255
2,0,251
14,0,235
27,0,219
40,0,203
52,0,187
65,0,171
77,0,155
90,0,139
102,0,123
115,0,107
127,0,91
140,0,75
152,0,59
165,0,43
178,0,27
190,0,11
197,0,0
188,3,3
178,7,7
169,10,10
159,13,13
150,16,16
141,19,19
131,22,22
122,25,25
112,29,29
103,32,32
94,35,35
84,38,38
75,41,41
65,44,44
56,47,47
52,52,52
62,62,62
71,71,71
81,81,81
90,90,90
100,100,100
109,109,109
118,118,118
128,128,128
137,137,137
147,147,147
156,156,156
165,165,165
175,175,175
184,184,184
194,194,194
195,195,195
182,182,182
170,170,170
157,157,157
145,145,145
132,132,132
119,119,119
107,107,107
94,94,94
82,82,82
69,69,69
57,57,57
44,44,44
32,32,32
19,19,19
7,7,7
1,0,3
3,0,12
6,0,20
8,0,29
11,0,38
13,0,46
16,0,55
19,0,63
21,0,72
24,0,81
26,0,89
29,0,98
31,0,106
34,0,115
37,0,124
39,0,132
43,0,137
48,0,138
53,0,140
58,0,141
63,0,142
68,0,143
74,0,145
79,0,146
84,0,147
89,0,148
94,0,150
99,0,151
104,0,152
109,0,153
114,0,155
119,0,156
124,0,156
128,0,156
132,0,155
136,0,155
140,1,154
143,1,154
147,1,153
151,1,153
155,2,152
159,2,152
163,2,151
167,2,151
171,3,150
175,3,150
179,3,149
183,3,149
186,5,146
188,7,143
190,10,140
192,12,137
194,14,133
196,17,130
198,19,127
200,21,124
202,24,120
204,26,117
206,28,114
208,30,111
210,33,107
212,35,104
214,37,101
216,40,98
217,43,93
218,46,87
219,49,81
220,53,75
222,56,69
223,59,64
224,62,58
225,66,52
226,69,46
227,72,41
228,75,35
229,79,29
230,82,23
231,85,17
232,88,12
233,92,6
234,95,4
235,98,4
236,100,4
237,103,3
238,106,3
239,109,3
239,112,2
240,115,2
241,118,2
242,121,1
243,124,1
244,126,1
245,129,0
246,132,0
246,135,0
247,138,0
248,141,0
248,144,0
249,148,0
249,151,0
249,154,0
250,157,0
250,161,0
250,164,0
251,167,0
251,171,0
252,174,0
252,177,0
252,180,0
253,184,0
253,187,0
253,190,0
252,194,3
251,197,7
250,201,11
248,204,15
247,208,19
245,212,23
244,215,27
243,219,31
241,222,35
240,226,39
238,229,42
237,233,46
236,237,50
234,240,54
233,244,58
232,247,62
233,248,73
234,248,85
236,249,97
237,249,108
239,250,120
240,250,132
242,251,143
243,251,155
244,251,167
246,252,178
247,252,190
249,253,202
250,253,213
252,254,225
253,254,237
255,255,249
