192,76,59
193,77,59
194,79,60
196,80,61
197,82,62
199,84,63
200,86,65
202,87,66
203,89,67
205,91,68
206,93,69
208,94,71
209,95,72
210,97,73
211,99,74
213,100,75
214,102,76
216,104,78
217,105,79
218,107,80
221,110,83
222,112,84
223,114,85
224,115,86
224,116,87
226,118,88
227,119,89
228,121,90
229,123,92
230,124,93
231,126,94
232,127,96
233,129,97
234,131,98
235,132,99
236,133,100
237,135,102
238,136,103
239,138,104
239,139,106
241,143,108
242,144,110
243,146,111
243,147,112
244,149,114
245,150,115
246,151,117
246,152,117
246,153,118
247,155,120
248,156,121
248,158,122
249,159,124
249,160,125
250,162,127
250,163,128
251,165,129
251,166,131
252,167,132
252,168,133
253,171,136
253,172,137
253,173,139
254,175,140
254,176,141
254,177,143
254,178,144
254,180,146
254,181,147
255,182,148
255,182,149
255,183,150
255,184,151
255,186,153
255,187,154
255,188,156
255,189,157
255,190,158
255,191,160
255,193,162
254,194,163
254,195,165
254,196,166
254,197,167
253,198,169
253,199,170
253,200,171
253,201,173
252,201,174
252,202,175
252,203,177
251,204,178
251,205,179
250,205,180
250,205,181
249,206,182
249,207,184
248,208,185
248,208,186
247,210,188
246,210,190
246,211,191
245,212,192
244,212,193
244,213,195
243,213,196
242,214,197
241,214,198
240,215,199
240,215,201
239,216,202
238,216,203
237,217,204
236,217,205
235,218,206
234,218,207
233,218,208
232,218,209
231,219,210
230,219,212
229,219,213
228,220,214
227,220,215
226,220,216
225,220,217
224,220,218
222,220,219
221,221,220
220,220,221
219,220,222
217,219,223
216,219,224
214,218,225
213,218,226
211,217,227
210,217,228
209,216,229
206,215,230
205,214,231
203,213,232
203,213,233
201,213,234
200,212,234
198,211,235
197,211,236
195,210,237
194,209,237
192,208,238
191,207,239
189,206,239
187,205,240
186,205,241
184,204,241
183,203,242
181,202,242
180,201,242
178,200,243
176,198,243
174,197,244
172,196,244
171,195,245
169,193,245
168,192,245
167,192,245
166,191,246
164,190,246
162,189,246
161,188,247
159,186,247
158,185,247
156,184,247
155,183,247
153,181,247
151,180,247
150,179,247
148,177,247
147,176,247
144,174,247
143,172,247
141,171,247
139,169,247
138,168,247
136,167,247
135,165,246
133,164,246
132,162,246
131,162,246
129,160,245
128,159,245
126,157,245
125,156,245
123,154,244
122,152,244
120,151,243
119,149,243
117,148,243
114,144,242
113,143,241
112,142,241
110,140,240
109,138,240
107,137,239
106,135,238
104,133,238
103,131,237
101,130,236
100,128,236
98,126,235
97,124,234
96,123,234
95,122,233
93,120,233
92,118,232
91,116,231
89,114,230
88,112,229
85,108,227
84,107,227
82,105,226
81,103,225
79,101,224
78,100,223
77,98,222
76,96,221
74,94,220
73,92,219
72,89,217
70,87,216
69,85,215
68,83,214
67,81,213
65,79,212
65,78,212
64,75,210
63,73,209
61,71,208
59,66,205
58,64,204
56,62,203
55,59,202
54,57,200
53,54,199
52,52,197
50,49,196
49,47,195
48,44,194
47,41,192
46,38,191
45,34,189
44,29,188
43,25,186
42,21,185
41,17,183
39,12,182
38,8,180
38,4,180
